,Unnamed: 0,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,Horsepower,Displacement_L,Cylinder_Type,seat_numbers
3209,3209,Lexus,LS 460 Base,2014,123256,Gasoline,386.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,None reported,Yes,"$24,995",386.0,4.6,V8,5.0
3210,3210,Cadillac,Escalade Premium Luxury,2021,11459,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Brown,None reported,Yes,"$88,900",420.0,6.2,V8,7.0
3211,3211,Mercedes-Benz,C-Class C 300 4MATIC Sport,2016,67289,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,None reported,Yes,"$20,490",241.0,2.0,I4,5.0
3212,3212,Hyundai,Veloster Base,2013,56837,Gasoline,132.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Dual Shift,Silver,Black,At least 1 accident or damage reported,Yes,"$10,500",132.0,1.6,I4,4.0
3213,3213,Chevrolet,Corvette Base,2002,44168,Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Orange,Black,None reported,Yes,"$30,000",350.0,5.7,V8,2.0
3214,3214,Mercedes-Benz,C-Class C 300 4MATIC,2019,59766,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Lunar Blue Metallic,Macchiato,None reported,No,"$26,900",255.0,2.0,I4,5.0
3215,3215,Kia,Stinger GT,2018,56300,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,None reported,Yes,"$29,950",365.0,3.3,V6,5.0
3216,3216,Volvo,S60 R,2004,167000,Gasoline,300.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Manual,Black,Beige,None reported,Yes,"$8,000",300.0,2.5,I5,5.0
3217,3217,Chevrolet,Silverado 2500 LT,2015,122770,E85 Flex Fuel,360.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,Automatic,Brown,Black,None reported,Yes,"$27,499",360.0,6.0,V8,5.0
3218,3218,Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,59271,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$54,995",380.0,3.0,V6,5.0
3219,3219,GMC,Sierra 1500 SLE,2015,102000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,"$24,500",355.0,5.3,V8,5.0
3220,3220,Chevrolet,Silverado 1500 RST,2020,40929,Gasoline,5.3L V8 16V GDI OHV,Automatic,Cajun Red Tintcoat,Jet Black,At least 1 accident or damage reported,Yes,"$44,800",355.0,5.3,V8,5.0
3221,3221,Porsche,911 Turbo S,2019,22000,Gasoline,580.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,None reported,Yes,"$174,900",580.0,3.8,H6,2.0
3222,3222,Chevrolet,Suburban Z71,2022,19200,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,None reported,Yes,"$69,790",420.0,6.2,V8,8.0
3223,3223,Mercedes-Benz,G-Class G 550 4MATIC,2019,32376,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$128,000",416.0,4.0,V8,5.0
3224,3224,Porsche,911 Carrera,2023,19800,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,None reported,Yes,"$134,900",379.0,3.0,H6,2.0
3225,3225,Land,Rover Range Rover Sport HSE,2011,105000,Gasoline,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$10,000",375.0,5.0,V8,5.0
3226,3226,Ford,F-250 Lariat,2016,122650,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Automatic,Gray,Black,None reported,Yes,"$38,900",440.0,6.7,V8,5.0
3227,3227,Subaru,BRZ Limited,2022,14000,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Manual,White,Black,None reported,Yes,"$34,999",228.0,2.4,I4,2.0
3228,3228,Lexus,LS 460 Base,2008,100868,Gasoline,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Beige,None reported,Yes,"$15,397",380.0,4.6,V8,5.0
3229,3229,Land,Rover Range Rover Sport HSE,2013,111000,Gasoline,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,"$15,000",375.0,5.0,V8,5.0
3230,3230,Cadillac,Escalade Sport Platinum,2021,38500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,At least 1 accident or damage reported,Yes,"$94,995",420.0,6.2,I6,7.0
3231,3231,Nissan,Pathfinder S,2020,41250,Gasoline,284.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,–,None reported,Yes,"$21,865",284.0,3.5,V6,7.0
3232,3232,MINI,Cooper S Base,2006,99600,Gasoline,168.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Automatic,Orange,Black,None reported,Yes,"$5,500",168.0,1.6,I4,4.0
3233,3233,Acura,ILX 2.0L w/Premium Package,2013,198000,Gasoline,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Dual Shift,White,Black,At least 1 accident or damage reported,Yes,"$11,000",150.0,2.0,I4,5.0
3234,3234,Lexus,RX 350 Base,2021,20598,Gasoline,3.5L V6 24V PDI DOHC,Automatic,Atomic Silver,Gray,At least 1 accident or damage reported,No,"$42,599",295.0,3.5,V6,5.0
3235,3235,Porsche,911 Carrera S,2013,52044,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Manual,White,Gray,None reported,Yes,"$76,500",400.0,3.8,Flat 6,2.0
3236,3236,MINI,Hardtop Cooper S,2022,23777,Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Gray,Black,None reported,Yes,"$30,000",189.0,2.0,I4,4.0
3237,3237,Ford,F-150 Platinum,2018,60660,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Gold,Black,At least 1 accident or damage reported,Yes,"$46,900",375.0,3.5,V6,5.0
3238,3238,BMW,i3 Base,2015,26000,not defined,170.0HP 0.65L Electric Motor Electric Fuel System,Automatic,White,Beige,None reported,Yes,"$14,999",170.0,0.6,Electric,4.0
3239,3239,Mazda,CX-5 Touring,2018,61000,Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Dual Shift,Gray,Black,None reported,Yes,"$21,800",187.0,2.5,I4,5.0
3240,3240,Lexus,RX 350 F Sport Performance,2020,53750,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Red,None reported,Yes,"$32,600",295.0,3.5,V6,5.0
3241,3241,BMW,X5 M50i,2023,13735,Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,Automatic,Black Sapphire Metallic,Black,None reported,No,"$77,897",523.0,4.4,V8,5.0
3242,3242,Mercedes-Benz,E-Class E 300,2019,32580,Gasoline,2.0 Liter Turbo,Automatic,Obsidian Black Metallic,Beige,None reported,No,"$33,998",241.0,2.0,I4,5.0
3243,3243,Porsche,911 Carrera Cabriolet,2006,96275,Gasoline,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,At least 1 accident or damage reported,Yes,"$52,500",325.0,3.6,Flat 6,2.0
3244,3244,Ford,F-350 Lariat,2015,162000,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Dual Shift,Red,Beige,None reported,Yes,"$32,000",440.0,6.7,V8,5.0
3245,3245,BMW,X3 xDrive30i,2019,92040,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Alpine White,Black,None reported,Yes,"$24,999",248.0,2.0,I4,5.0
3246,3246,RAM,1500 SLT,2017,73690,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Blue,Gray,At least 1 accident or damage reported,Yes,"$27,000",395.0,5.7,V8,5.0
3247,3247,Toyota,Tacoma Base,2009,48750,Gasoline,159.0HP 2.7L 4 Cylinder Engine Gasoline Fuel,Manual,Brown,Silver,None reported,Yes,"$17,900",159.0,2.7,V6,5.0
3248,3248,Cadillac,SRX Performance Collection,2011,124542,Gasoline,265.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Beige,None reported,Yes,"$8,450",265.0,3.0,V6,5.0
3249,3249,Ford,Mustang GT Premium,2010,69000,Gasoline,315.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,None reported,Yes,"$20,000",315.0,4.6,V8,4.0
3250,3250,Dodge,Ram 2500 Laramie Quad Cab,2004,148000,Diesel,250.0HP 5.9L Straight 6 Cylinder Engine Diesel Fuel,Automatic,Black,Beige,None reported,Yes,"$19,000",250.0,5.9,V8,5.0
3251,3251,BMW,650 i,2006,122141,Gasoline,360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,None reported,Yes,"$10,500",360.0,4.8,V8,4.0
3252,3252,Subaru,Impreza WRX,2012,106000,Gasoline,265.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Manual,Black,Black,None reported,Yes,"$15,000",265.0,2.5,I4,5.0
3253,3253,Ford,Edge Titanium,2017,113294,Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,"$16,500",245.0,2.0,I4,5.0
3254,3254,Kia,Telluride SX,2021,24423,Gasoline,3.8L V6 24V GDI DOHC,Automatic,Black,Black,None reported,No,"$44,315",291.0,3.8,V6,7.0
3255,3255,Tesla,Model S Long Range,2022,28000,not defined,670.0HP Electric Motor Electric Fuel System,Automatic,Gray,White,None reported,Yes,"$68,750",670.0,0.0,Electric,5.0
3256,3256,RAM,1500 Rebel,2018,54800,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,At least 1 accident or damage reported,Yes,"$37,050",395.0,5.7,V8,5.0
3257,3257,Ford,Explorer XLT,2017,161000,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,None reported,Yes,"$17,500",290.0,3.5,V6,7.0
3258,3258,Mercedes-Benz,AMG GLE 43 4MATIC Coupe,2019,28755,Gasoline,385.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$61,350",385.0,3.0,V6,5.0
3259,3259,Audi,Q5 2.0T Premium Plus,2016,52105,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,Automatic,White,Beige,At least 1 accident or damage reported,Yes,"$20,499",220.0,2.0,I4,5.0
3260,3260,Nissan,Armada Platinum,2018,119950,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Dual Shift,Black,Black,None reported,Yes,"$20,999",390.0,5.6,V8,8.0
3261,3261,Mercedes-Benz,SL-Class SL500 Roadster,2003,80081,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,None reported,Yes,"$12,500",302.0,5.0,V8,2.0
3262,3262,Bentley,Bentayga V8,2021,24500,Gasoline,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,White,White,None reported,Yes,"$165,000",542.0,4.0,V8,5.0
3263,3263,Jeep,Gladiator Overland,2021,4100,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$55,000",285.0,3.6,V6,5.0
3264,3264,BMW,M2 CS,2020,9670,Gasoline,444.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Dual Shift,Blue,Black,None reported,Yes,"$103,500",444.0,3.0,I6,2.0
3265,3265,Dodge,Charger SE,2017,63250,Gasoline,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Red,Black,None reported,Yes,"$18,650",292.0,3.6,V6,5.0
3266,3266,Lincoln,MKX Black Label,2017,69431,Gasoline,335.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,None reported,Yes,"$26,500",335.0,2.7,V6,5.0
3267,3267,Toyota,Tundra SR5,2015,108044,Gasoline,5.7L V8 32V MPFI DOHC,Automatic,Black,–,None reported,Yes,"$31,380",389.0,5.7,V8,5.0
3268,3268,BMW,335 i,2008,98000,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Dual Shift,Black,Brown,None reported,Yes,"$13,998",300.0,3.0,I6,5.0
3269,3269,BMW,X1 xDrive28i,2019,52253,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Dual Shift,White,Black,None reported,Yes,"$34,500",228.0,2.0,I4,5.0
3270,3270,Ford,F-350 Platinum,2022,23850,Diesel,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Automatic,Silver,Black,None reported,Yes,"$99,750",475.0,6.7,V8,5.0
3271,3271,Mercedes-Benz,Sprinter High Roof,2015,1500,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Automatic,White,Gray,None reported,Yes,"$39,500",188.0,3.0,V6,5.0
3272,3272,Dodge,Challenger GT,2021,40000,Gasoline,303.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$32,500",303.0,3.6,V6,5.0
3273,3273,Audi,S4 3.0 Prestige,2012,38718,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$31,000",333.0,3.0,V6,5.0
3274,3274,Toyota,Tacoma TRD Sport,2018,84184,Gasoline,3.5 Liter,Automatic,Magnetic Gray Metallic,Graphite w/Gun Metal,None reported,No,"$35,998",278.0,3.5,V6,5.0
3275,3275,Mercedes-Benz,Sprinter 2500 Standard Roof,2021,13344,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Automatic,Red,Black,None reported,Yes,"$56,500",188.0,3.0,V6,2.0
3276,3276,INFINITI,Q50 3.0t Red Sport 400,2018,51850,Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Dual Shift,Black,Black,None reported,Yes,"$28,900",400.0,3.0,V6,5.0
3277,3277,Porsche,911 Carrera 4S,2002,119500,Gasoline,320.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Manual,Black,Black,At least 1 accident or damage reported,Yes,"$36,995",320.0,3.6,H6,4.0
3278,3278,Ford,Expedition Max Limited,2021,30918,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,None reported,Yes,"$51,999",375.0,3.5,V6,8.0
3279,3279,Chevrolet,Corvette Stingray w/3LT,2023,1100,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Beige,None reported,Yes,"$92,000",490.0,6.2,V8,2.0
3280,3280,Mercedes-Benz,C-Class C 300,2019,40000,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,None reported,Yes,"$27,900",255.0,2.0,I4,5.0
3281,3281,Jeep,Grand Cherokee Limited,2005,100500,Gasoline,325.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Gray,None reported,Yes,"$9,998",325.0,5.7,V6,5.0
3282,3282,Dodge,Charger SRT Hellcat,2020,54320,Gasoline,707.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,"$67,000",707.0,6.2,V8,5.0
3283,3283,Mercedes-Benz,C-Class C 300 4MATIC,2018,49000,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$23,450",241.0,2.0,I4,5.0
3284,3284,Porsche,911 Carrera S,2020,28000,Gasoline,443.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,None reported,Yes,"$134,999",443.0,3.0,Flat 6,2.0
3285,3285,Porsche,911 GT3,2022,1750,Gasoline,502.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,None reported,Yes,"$275,000",502.0,4.0,H6,2.0
3286,3286,Cadillac,DTS Luxury,2007,130000,Gasoline,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Gold,Beige,At least 1 accident or damage reported,Yes,"$3,499",275.0,4.6,V8,5.0
3287,3287,Maserati,Grecale Modena,2023,3721,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,White,Red,None reported,Yes,"$69,645",325.0,2.0,I4,5.0
3288,3288,Mercedes-Benz,S-Class S 550,2016,78101,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$34,500",449.0,4.7,V8,5.0
3289,3289,Chevrolet,Malibu 1LT,2017,54000,Gasoline,160.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,Gray,At least 1 accident or damage reported,Yes,"$16,000",160.0,1.5,I4,5.0
3290,3290,Nissan,Quest SL,2011,185000,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,At least 1 accident or damage reported,Yes,"$7,500",260.0,3.5,V6,7.0
3291,3291,Mercedes-Benz,SLK-Class SLK 250,2015,49000,Gasoline,201.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,None reported,Yes,"$23,500",201.0,1.8,I4,2.0
3292,3292,GMC,Sierra 2500 Denali,2024,2043,Gasoline,401.0HP 6.6L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,None reported,Yes,"$81,500",401.0,6.6,V8,5.0
3293,3293,Lexus,RX 350 Base,2016,71750,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Brown,None reported,Yes,"$28,000",295.0,3.5,V6,5.0
3294,3294,Chevrolet,Corvette Stingray w/3LT,2020,5194,Gasoline,6.2L V8 16V GDI OHV,Automatic,Arctic White,Tension,None reported,No,"$87,500",490.0,6.2,V8,2.0
3295,3295,BMW,330 i,2019,42200,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Black,None reported,Yes,"$27,500",255.0,2.0,I4,5.0
3296,3296,Mercedes-Benz,GLC 300 Base,2020,42717,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Gold,Beige,None reported,Yes,"$33,500",255.0,2.0,I4,5.0
3297,3297,Tesla,Model S 75D,2016,102260,not defined,518.0HP Electric Motor Electric Fuel System,Automatic,White,Black,None reported,Yes,"$31,300",518.0,0.0,Electric,5.0
3298,3298,Chevrolet,Corvette Stingray w/2LT,2022,11089,Gasoline,6.2L V8 16V GDI OHV,Manual,Silver Flare Metallic,Adrenaline Red,None reported,No,"$80,900",490.0,6.2,V8,2.0
3299,3299,Jaguar,XF 25t Prestige,2018,37777,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Dual Shift,Black,Black,None reported,Yes,"$32,500",247.0,2.0,I4,5.0
3300,3300,Ford,F-150 XLT,2021,35921,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,Automatic,Antimatter Blue Metallic,Black,None reported,No,"$42,995",400.0,2.7,V6,5.0
3301,3301,Ford,Bronco Outer Banks,2023,1800,Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,Blue,not defined,No,"$54,900",275.0,2.3,I4,5.0
3302,3302,Scion,FR-S Monogram,2014,163019,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Black,Black,At least 1 accident or damage reported,Yes,"$8,900",200.0,2.0,I4,2.0
3303,3303,Mercedes-Benz,C-Class C 300 4MATIC,2020,14220,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,None reported,Yes,"$35,500",255.0,2.0,I4,5.0
3304,3304,Chevrolet,Tahoe Premier,2019,48879,Gasoline,5.3L V8 16V GDI OHV,Automatic,Silver Ice Metallic,Jet Black,None reported,No,"$49,573",355.0,5.3,V8,8.0
3305,3305,BMW,M3 Base,2002,117200,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$15,000",333.0,3.2,I6,4.0
3306,3306,Ford,F-150 Lariat,2016,25000,E85 Flex Fuel,385.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,Automatic,Gray,Black,None reported,Yes,"$65,000",385.0,5.0,V6,5.0
3307,3307,BMW,i3 Base w/Range Extender,2014,74500,not defined,170.0HP 0.65L Electric Motor Electric Fuel System,Automatic,White,Gray,None reported,Yes,"$11,499",170.0,0.6,Electric Motor,4.0
3308,3308,INFINITI,G37 Journey,2013,33300,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,None reported,Yes,"$21,990",328.0,3.7,V6,5.0
3309,3309,Ford,Expedition XLT,2007,123921,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,None reported,Yes,"$6,900",300.0,5.4,V6,8.0
3310,3310,BMW,X3 sDrive30i,2021,12800,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Blue,None reported,Yes,"$39,990",248.0,2.0,I4,5.0
3311,3311,Aston,Martin Vantage GT Base,2015,21100,Gasoline,430.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Manual,Black,Black,None reported,Yes,"$80,000",430.0,4.7,V8,2.0
3312,3312,Chevrolet,Tahoe LT,2009,104733,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Automatic,Black,Black,None reported,Yes,"$15,000",320.0,5.3,V8,8.0
3313,3313,Ford,Transit-250 Base,2020,53000,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,At least 1 accident or damage reported,Yes,"$38,500",310.0,3.5,V6,5.0
3314,3314,Lexus,ES 250 Base,2021,17570,Gasoline,2.5 Liter,Automatic,Emin White,Black,None reported,No,"$39,998",203.0,2.5,I4,5.0
3315,3315,RAM,1500 Rebel,2020,63875,Hybrid,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,"$41,900",395.0,5.7,V8,5.0
3316,3316,Ford,Maverick XL,2023,12500,Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,Automatic,Silver,Black,None reported,Yes,"$29,999",191.0,2.5,I4,5.0
3317,3317,BMW,Z3 3.0i Roadster,2001,103990,Gasoline,225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Manual,Black,Beige,None reported,Yes,"$10,500",225.0,3.0,I6,2.0
3318,3318,Chevrolet,Camaro 1SS,2022,7000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Manual,Blue,Black,None reported,Yes,"$50,000",455.0,6.2,V8,4.0
3319,3319,Chevrolet,Corvette Stingray w/3LT,2023,9000,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,None reported,Yes,"$92,000",490.0,6.2,V8,2.0
3320,3320,Pontiac,Solstice GXP,2007,7800,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,None reported,Yes,"$19,000",260.0,2.0,I4,2.0
3321,3321,Cadillac,XTS Luxury,2017,69289,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,"$20,997",304.0,3.6,V6,5.0
3322,3322,Toyota,Highlander Limited,2011,106000,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,At least 1 accident or damage reported,Yes,"$16,600",270.0,3.5,V6,7.0
3323,3323,Lincoln,Navigator Reserve,2020,68000,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Gray,At least 1 accident or damage reported,Yes,"$55,999",450.0,3.5,V6,8.0
3324,3324,Toyota,Highlander Hybrid Limited Platinum,2019,13828,Hybrid,306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,Automatic,Blue,Black,None reported,Yes,"$43,000",306.0,3.5,V6,7.0
3325,3325,Audi,A3 2.0T Tech Premium,2018,39600,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Dual Shift,White,Black,None reported,Yes,"$26,999",220.0,2.0,I4,5.0
3326,3326,Jeep,Wrangler SE,2003,92000,Gasoline,150.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Manual,Gold,Black,None reported,Yes,"$12,500",150.0,2.4,I4,4.0
3327,3327,Toyota,Tacoma SR,2022,5020,Gasoline,278.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Gray,None reported,Yes,"$36,500",278.0,3.5,V6,5.0
3328,3328,Chevrolet,Trailblazer SS,2007,107800,Gasoline,395.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,"$15,000",395.0,6.0,V8,5.0
3329,3329,Audi,A5 2.0T Premium Plus,2019,23827,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,None reported,Yes,"$34,995",248.0,2.0,I4,5.0
3330,3330,Audi,A6 55 Premium,2020,25300,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,White,Beige,None reported,Yes,"$39,900",335.0,3.0,V6,5.0
3331,3331,Mercedes-Benz,Sprinter 2500,2016,399000,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Automatic,Silver,–,At least 1 accident or damage reported,Yes,"$24,500",188.0,3.0,V6,5.0
3332,3332,Porsche,911 Carrera,2005,46200,Gasoline,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,None reported,Yes,"$49,999",325.0,3.6,H6,2.0
3333,3333,Chevrolet,Corvette Stingray w/2LT,2022,3158,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Red,Red,None reported,Yes,"$85,989",490.0,6.2,V8,2.0
3334,3334,GMC,Acadia SLE,2021,26000,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Black,None reported,Yes,"$30,900",228.0,2.0,I4,7.0
3335,3335,Porsche,911 Carrera,2020,12758,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,None reported,Yes,"$107,900",379.0,3.0,H6,2.0
3336,3336,Chevrolet,Corvette Base,2007,123500,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Dual Shift,Red,Beige,At least 1 accident or damage reported,Yes,"$27,000",400.0,6.0,V8,2.0
3337,3337,Ford,Mustang GT Premium,2018,26840,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Manual,White,Black,None reported,Yes,"$42,500",460.0,5.0,V8,4.0
3338,3338,Ford,Edge SEL,2021,17836,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Silver,Ebony,None reported,Yes,"$31,933",250.0,2.0,I4,5.0
3339,3339,Cadillac,Escalade Luxury,2012,114500,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,Automatic,Black,Black,None reported,Yes,"$16,100",403.0,6.2,V8,7.0
